,title,vote,country,time,open_date,grade,poster_path,genre_1,genre_2,genre_3,genre_4,actor_1,actor_2,actor_3,content
515,베를린 호스티지,관람객 평점 없음,독일,97분,2020.03.12,12세 관람가,https://movie-phinf.pstatic.net/20200309_299/158371696133108HQP_JPEG/movie_image.jpg?type=m203_290_2,드라마, 스릴러,,,마티아스 지에싱, 페가 페리도니, 모리츠 하이델바흐,"베를린에서 유일하게 철거되지 않은 아파트, 그곳에서 40년간 살아온 마지막 세입자 ‘하이네’는 끝까지 이주를 거부하고<br/>끔찍한 음모를 꾸미는 재개발 추진 회사 ‘럭스’는 철거 당일, 직원 ‘마크’를 그의 집으로 보낸다.<br/><br/>때마침 아버지 ‘하이네’의 집에 찾아온 아들 ‘토비아스’는 실랑이를 벌이고 있는 둘을 발견하는데<br/>순식간에 세 사람 사이에 손쓸 수 없는 사건이 벌어지고 만다.<br/><br/>충격에 휩싸인 ‘토비아스’의 비명으로 가득 찬 아파트에<br/>설상가상 경찰 ‘시린’까지 찾아오면서 ‘토비아스’는 돌이킬 수 없는 선택을 하게 되는데…"
516,퍼펙트 내니,관람객 평점 없음,프랑스,99분,2020.04.23,15세 관람가,https://movie-phinf.pstatic.net/20200409_243/1586406027107fFO2f_JPEG/movie_image.jpg?type=m203_290_2,드라마, 스릴러,,,카린 비아르, 레일라 벡티, 앙투안 라이나르츠,"육아와 가사로 지칠 대로 지친 두 아이의 엄마 ‘미리암’은', <br/>복직을 결심하고 ‘루이즈’를 보모로 고용한다.', <br/>아이들을 너무나 사랑하고 시키지 않은 집안일까지 해내는', <br/>완벽한 ‘루이즈’ 덕분에 가족들은 꿈꾸던 행복을 맛보고,', <br/>‘루이즈’는 점점 이 집에 없어서는 안 될 존재가 되어간다.', <br/>그 사이, 집 한가운데 비극의 씨앗이 조용히 싹을 틔운다."
517,보르도 우정여행,관람객 평점 없음,프랑스,135분,2020.06.18,12세 관람가,https://movie-phinf.pstatic.net/20200609_56/1591678445936D1sPk_JPEG/movie_image.jpg?type=m203_290_2,코미디, 드라마, 가족,,프랑수아 클루제, 마리옹 꼬띠아르, 로랑 라피트,"생애 최고의 순간! 반짝반짝 빛나는 캐스팅! 보르도 와인처럼 진한 그들의 우정! ', <br/>맥스와 친구들은 매년 여름 맥스의 보르도 별장에서 휴가를 보내왔지만 지난 몇년간 소원해진 친구들은 모이지 않았다. 맥스가 별장을 팔 결심을 했다는 사실을 모르는 친구들은 맥스의 생일을 맞아 몇 년 만에 깜짝 우정여행을 계획하고 보르도에서 모이는데.."
518,루프,관람객 평점 없음,브라질,98분,2021.01,15세 관람가,https://movie-phinf.pstatic.net/20201222_113/16085973044425cPeq_JPEG/movie_image.jpg?type=m203_290_2,액션, 스릴러,,,브루노 가글리아소, 베아트리스 아란테스,,"세상 둘도 없는 사랑하는 연인을 눈 앞에서 잃은 물리학자 다니엘은 바로 그 날, 잔혹한 사건이 있기 직전으로 시간을 되돌릴 수 있는 방법을 알아내고 목숨을 건 위험한 시간 여행을 떠나게 된다. 과거로 돌아가면 쉽게 잡을 수 있을 줄 알았던 범인의 실체는 그러나 점점 묘연해져만 가는데 ..."
520,라비드,관람객 평점 없음,캐나다,107분,2020.06.11,청소년 관람불가,https://movie-phinf.pstatic.net/20200515_72/1589522483604EytKx_JPEG/movie_image.jpg?type=m203_290_2,공포, 액션,,,로라 밴더부트,,,"로즈는 과거의 트라우마를 지닌 채 살아가는 소심한 디자이너 지망생이다. 어느 날, 동료로부터 초대받은 ', <br/>클럽 파티에서 모욕을 당하고 귀가하던 중 교통사고를 당해 안면에 끔찍한 장애를 얻게 된다. 이때 그녀를', <br/>돕겠다는 의문의 인물 버러스 박사의 실험적 치료를 받게 된다. 성공적으로 보이는 약물 치료에 기뻐하지만', <br/>피를 갈망하는 기묘한 부작용이 나타나기 시작한다. 그 후 그녀에게 물리적 상처를 입은 사람들이 잔인한 ', <br/>흡혈 괴물로 변해 인류를 위협하는 끔찍한 감염이 시작되는데..."
524,블러드샷,관람객 평점 없음,미국,109분,2020.05.21,15세 관람가,https://movie-phinf.pstatic.net/20200518_15/1589763097565dNabl_JPEG/movie_image.jpg?type=m203_290_2,액션, 드라마, 판타지, SF,빈 디젤, 에이사 곤살레스, 샘 휴건,"아내와 함께 휴가를 보내던 특수 부대원 ‘레이’(빈 디젤)는 정체불명의 적에게 납치되어 살해당한다.', <br/>혈액 속에 수많은 나노봇을 주입하는 최첨단 프로젝트 블러드샷을 통해 부활한 레이.', <br/>놀라운 치유력과 가공할 만한 파워의 슈퍼 히어로로 업그레이드된 레이는', <br/>아내를 죽인 놈을 찾아 무차별적인 복수의 질주를 시작한다.', <br/>하지만, 자신이 진짜라고 생각했던 것들이 거짓임을 깨닫게 되는데…"
526,샬러턴,관람객 평점 없음,체코,118분,2021.04.22,15세 관람가,https://movie-phinf.pstatic.net/20210408_243/1617857902154TJ2uD_JPEG/movie_image.jpg?type=m203_290_2,드라마,,,,이반 트로얀, 요아힘 파울 아스뷰크,,"20세기 초 체코슬로바키아, 약초로 사람을 치유하는 기적 같은 의술을 가진 얀 미콜라섹.<br/>공인 약초 전문가로 불리는 그는 타고난 재능과 뛰어난 실력으로 곧 유명해지고,<br/>하루에도 수백 명의 환자들을 치료하며 부와 명성을 얻게 된다.<br/><br/>얼마 후, 정권이 교체되고 온갖 훼방으로 모든 걸 잃을 위기에 놓인 그는<br/>수많은 난관을 겪게 되는데…<br/><br/>수백만 명을 살린 기적의 치료법, 그 이면의 숨은 이야기들이 공개된다!"
527,피노키오,관람객 평점 없음,이탈리아,125분,2021.03.18,12세 관람가,https://movie-phinf.pstatic.net/20210308_299/1615180899564QJkvf_JPEG/movie_image.jpg?type=m203_290_2,드라마, 판타지,,,페데리코 예라피, 로베르토 베니니, 마린 백트,"가난하게 살아가던 목공 제페토 할아버지는 멋진 꼭두각시를 만들어 돈을 벌 계획을 세운다. 나무를 구해 꼭두각시를 만들던 할아버지는 깜짝 놀란다. 나무 인형에게서 심장이 뛰는 소리가 들리고, 움직이기 시작한 것이다. 제페토 할아버지는 ‘피노키오’라는 이름을 지어주고, 아들로 삼기로 한다.<br/><br/>하지만 호기심이 많은 피노키오는 말썽만 부리며 할아버지를 걱정만 하게 만들고, 심지어 학교 책을 팔아 인형극 구경을 가게 되는데…!"
528,폴리스,관람객 평점 없음,프랑스,99분,2021.02.10,15세 관람가,https://movie-phinf.pstatic.net/20210204_65/1612421166988W9obD_JPEG/movie_image.jpg?type=m203_290_2,드라마, 범죄,,,오마 사이, 페이만 마아디, 버지니아 에피라,"야간근무를 맡은 세 명의 경찰에게 임무가 맡겨진다.<br/>오늘 밤, 한 죄수를 샤를 드골 공항까지 호송할 것!<br/><br/>호송 중, 단순 불법체류자인줄만 알았던 죄수는 망명을 신청한 정치범으로<br/>감옥에서 고문까지 받았던 것을 알게 된다.<br/>게다가 그가 고국으로 돌아가는 즉시 사형당할 수 있다는 사실에<br/>세 경찰은 그를 예정대로 공항까지 호송해야 할지, 의견이 엇갈리며 충돌하는데…<br/><br/>누군가의 인생이 걸린 단 한 번의 선택, 당신이라면 어떻게 하겠습니까?"
532,점보,관람객 평점 없음,프랑스,91분,2021.05.05,15세 관람가,https://movie-phinf.pstatic.net/20210503_144/16200037241049HexT_JPEG/movie_image.jpg?type=m203_290_2,드라마,,,,노에미 메를랑, 엠마누엘 베르코,,"수줍음 많은 소녀 ‘잔’은 또래와 어울리지 못한 채<br/>놀이공원 야간 청소부로 일하며 자신만의 세계에서 외롭게 살아가고 있다.<br/>그런 잔이 유일하게 사랑의 감정을 느끼는 존재는 환한 불빛을 밝히며 돌아가는 거대한 놀이기구.<br/><br/>잔은 ‘점보’라는 이름을 붙여 사랑을 속삭이고, 점보 역시 그런 잔에게 반응하기 시작한다.<br/>점보와의 교감으로 잔은 행복을 찾기 시작하지만<br/>잔의 엄마를 비롯한 주변 사람들은 그녀를 이해하지 못하고,<br/>설상가상 놀이공원에서는 수익성이 떨어진다는 이유로 점보를 철거할 계획을 세우는데…"
539,구독좋아요알림설정,관람객 평점 없음,미국,93분,2021.05.19,청소년 관람불가,https://movie-phinf.pstatic.net/20210512_175/1620780326576GThXb_JPEG/movie_image.jpg?type=m203_290_2,코미디, 스릴러, 범죄,,조 키어리,,,‘커트의 세상’을 운영하는 10년차 듣보 크리에이터 ‘커트’(조 키어리)는<br/>100만 유튜버를 꿈꾸지만 조회 수는 두 자릿수를 넘긴 이력없이 늘 미미하기만 한다.<br/>대박 낼 아이템을 찾던 그는 카풀 서비스를 이용해 자신의 차에 탑승하는 승객들과<br/>소통하는 모습을 실시간으로 방송하는 ‘더 레슨’을 기획하게 되고<br/>높은 조회수를 위해 점점 더 자극적이고 광기어린 라이브를 진행하게 되는데…<br/><br/>“너도 내가 궁금하잖아”<br/>살고 싶다면 잊지 말고 <구독좋아요알림설정>
542,엔젤스 폴른,관람객 평점 없음,미국,86분,2020.02.21,15세 관람가,https://movie-phinf.pstatic.net/20200207_10/1581041388613x2hIk_JPEG/movie_image.jpg?type=m203_290_2,액션, SF,,,휴스턴 라인즈, 마이클 테, 니콜라 포제너,"인류를 멸망시킬 타락한 천사들이 찾아왔다!<br/><br/>악마에 맞서 싸우다 아내를 잃은 ‘가브리엘’에게 찾아온 예전 팀 동료 ‘마이클’.<br/>세상을 멸망시킬 네 천사가 내려왔다는 소식을 알게 된 이들은 <br/>예전 팀 동료 ‘한나’, ‘타이’와 함께 천사를 찾아 나선다. <br/>미래를 보는 ‘한나’의 도움으로 바투산 속에서 천사를 발견하지만, <br/>이윽고 아내의 죽음과 관련된 믿을 수 없는 사실을 알게 되는데…<br/><br/>질병, 전쟁, 기근, 죽음을 이끄는 네 천사를 찾아 인류의 멸망을 막아라!"
544,캡쳐,관람객 평점 없음,미국,81분,2020.01.16,청소년 관람불가,https://movie-phinf.pstatic.net/20200110_127/15786188702828OfIQ_JPEG/movie_image.jpg?type=m203_290_2,스릴러,,,,리즈 고든, 가브리엘 로마넬로, 메간 메델린,"SNS를 통해 음란 행위를 생중계하며 돈벌이 중인 고교 5인방.<br/>수위가 높아질 수록 계좌에 돈은 쌓여가지만,<br/>이를 못마땅하게 여긴 한 남자의 분노 역시 극대화된다.<br/><br/>오늘밤, 음탕함과 살인이 동시에 라이브되는 극한의 영상을 절대 놓치지 말 것!"
545,작전명 D-DAY,관람객 평점 없음,미국,85분,2020.01.23,15세 관람가,https://movie-phinf.pstatic.net/20200117_271/1579238200876KdlBC_JPEG/movie_image.jpg?type=m203_290_2,전쟁,,,,랜디 커투어, 척 리델, 켈란 루드,"1944년 어느 날, 러더 중령의 지휘 하에 정예 멤버로 이루어진 미군은 독일군의 기관총좌를 제거하라는 명령을 받고 아무 것도 모른 채 적진으로 뛰어든다. 독일군이 대포를 숨긴 장소를 모른 채 병사나 무기에서 수적으로 열세한 그들은 목숨을 걸고 위험한 지역을 횡단한다.<br/>브래들리 장군, 러더 중령, 롬멜 상사, 라이틀 소령은 제 2중대를 이끌고 노르망디 상륙 작전에 돌입하기에 이르는데...! 1944년 6월 6일, 그날의 영웅을 확인하라!"
546,자매들:감금의 추억,관람객 평점 없음,한국,70분,2020.01.17,청소년 관람불가,https://movie-phinf.pstatic.net/20200117_116/1579247228559K7VRr_JPEG/movie_image.jpg?type=m203_290_2,드라마,,,,김민정, 새봄, 민도윤,"백화점의 샵 매니저 일로 바쁜 일상을 보내던 민지는 늦은 밤 지갑을 돌려주기 위해 따라오던 남성을 성추행범으로 착각해 경찰에 신고하고, 이 사건을 계기로 당시 초등학교의 교사로 일하던 경호는 자신의 삶을 송두리 채 잃어버린 채 민지와 세상의 기억 속에서 지워져 버린다.<br/>그렇게 2년 뒤, 약혼자 현우와의 결혼준비로 바쁜 시간을 보내던 민지는 괴한의 습격으로 납치를 당하게 되고, 『자신의 이름을 기억하면 돌려 보내주겠다』는 그의 제안에, 과거의 남자들을 떠 올려보지만, 정작 자신의 경솔함으로 인해 악마가 되어버린 경호의 이름은 생각해내질 못한다. 날이 갈수록 포악해지는 경호의 횡포에 민지가 탈출을 시도할 즈음.<br/>현우는 실종된 민지를 찾아나서는 과정에서 그녀의 문란한 과거를 접하며 충격에 빠져 드는데, 과연 민지는 납치범의 손아귀에서 벗어나 현우의 품으로 돌아 갈 수 있을까?"
548,음란주택:노예가 된 아내,관람객 평점 없음,한국,72분,2020.02.06,청소년 관람불가,https://movie-phinf.pstatic.net/20200130_139/1580368007208pVEW3_JPEG/movie_image.jpg?type=m203_290_2,드라마,,,,김민정, 새봄, 민도윤,"지방의 한 맨션으로 이사를 오게 된 현정은 뜻밖의 행운에 쾌재를 부르고 있었다.<br/>층간 소음문제로 한바탕 홍역을 치렀던 탓에, 방음시설이 재대로 되어있는 조용한 집을 소망했던 그녀.<br/>입주자 대부분이 맞벌이 부부인 때문인지, 한 낱의 맨션은 유령의 도시처럼 조용하다. <br/>“사람이 살기는 하는 건가?”<br/>의아한 생각에 이웃들을 살펴보니, 방음이 잘 되는 게 아니라 숨을 죽이고 살았던 것<br/>잠시 집을 비우고 돌아와 보니 누군가 집에 들어와 뒤진 흔적이 생생하게 남겨져 있다.<br/>득달같이 관리실로 달려가 따져보니 외부인의 침입은 없었다는 대답과 함께<br/>현관엔 주민들의 경고장이 붙어있다. <br/>※ 경고- 신혼인건 알겠는데 조용히 좀 삽시다!<br/>누군가 자신의 일거수일투족을 감시하고 있다는 생각에 숨이 막혀오는 현정. <br/>아파트 여자들의 비밀과 약점을 움켜쥐고 제왕처럼 군림하는 <관리인>의 존재가 서서히 그 실체를 <br/>드러내는데...."
549,프론테라스,관람객 평점 없음,미국,105분,2020.03.05,청소년 관람불가,https://movie-phinf.pstatic.net/20200225_146/1582618754158b4h3N_JPEG/movie_image.jpg?type=m203_290_2,액션, 스릴러, 드라마,,스티브 오로페자, 스티븐 션 가랜드, 웨이드 에버릿,"멕시코 이민자 출신의 ‘레예스 아베이타’는 국경수비대 베테랑 요원이다. <br/>어느 날, 환각효과가 기존 헤로인 3배에 달하는 신종 마약이 남서부 국경지역을 중심으로 <br/>빠르게 확산되고 있다는 정보를 입수한 워싱턴은 대테러 작전을 전담해온 ‘아이반 슬로언’의 <br/>최정예 팀을 국경에 파견해 신종 마약 봉쇄작전을 전개하고 이를 지원하기 위해 레예스가 차출되는데..."
554,클라우스,관람객 평점 없음,스페인,96분,2019.11.15,전체 관람가,https://movie-phinf.pstatic.net/20201113_247/1605253805661dLnPR_JPEG/movie_image.jpg?type=m203_290_2,애니메이션, 코미디, 가족,,제이슨 슈왈츠먼, J.K. 시몬스, 라시다 존스,"편지 6천 통을 배달하라고요? 소통은커녕 싸움만 일삼는 마을에서요? 불가능해 보이는 임무에 좌절한 우체부. 그냥 포기하려던 차, 장난감 장인을 만나 아이디어가 떠오른다. 아이들에게 장난감을 줄 테니 편지를 쓰라고 하는 거야!"
