388,언힌지드,7.76,미국,90분,https://movie-phinf.pstatic.net/20200921_162/1600656591925MYK32_JPEG/movie_image.jpg?type=m203_290_2,러셀 크로우, 카렌 피스토리우스, 가브리엘 베이트먼,2020,10,7,"월요일 아침, 학교에 늦은 아들을 데려다 주고 출근을 해야하는 레이첼.', 꽉 막힌 도로, 직진 신호가 되었는데도 앞 차가 움직일 생각을 하지 않는다.', 짜증이 난 레이첼은 필요 이상으로 경적을 크게 울리고, 앞 차의 운전자는 그녀의 무례한 행동에 사과를 요구한다.', 이를 무시한 채 그녀는 황급히 자리를 벗어나지만, 앞에 있던 차가 그녀를 따라오기 시작한다.',  ', 그리고 곧 레이첼은 무서운 사실을 알게 된다.', 그녀로 인해 분노가 폭발한 남자가 자신뿐 아니라 친구와 가족, 그리고 아들까지', 노리고 있다는 것을..."
389,밥정,9.70,한국,82분,https://movie-phinf.pstatic.net/20200914_150/1600046531864xvhtF_JPEG/movie_image.jpg?type=m203_290_2,임지호,,,2020,10,7,"잔디, 잡초, 이끼, 나뭇가지.. 자연을 재료 삼아 요리를 만드는 방랑식객 임지호 셰프. ', 친어머니와 양어머니에 대한 아픈 사연을 간직한 그는 길에서 인연을 맺은 사람들에게 기꺼이 음식을 대접한다.', 지리산에서 만난 김순규 할머니를 길 위의 어머니로 10년간 모시지만, 끝끝내 찾아온 3번째 이별.', 임지호 셰프는 낳아주신, 길러주신, 그리고 마음을 나눠주신 3명의 어머니를 위해 3일 동안 108접시의 음식을 장만한다.', ‘밥’으로 ‘정’을 나누는 인생의 참맛, 더 늦기 전에 당신과 나누고 싶습니다…"
390,마르지엘라,9.10,벨기에,90분,https://movie-phinf.pstatic.net/20200804_64/1596520833178svaRu_JPEG/movie_image.jpg?type=m203_290_2,마틴 마르지엘라, 장 폴 고티에, 카린 로이펠드,2020,9,30,"2008년, 메종 마르탱 마르지엘라 20주년 기념쇼를 마지막으로 ', 패션계와 작별한 마르탱 마르지엘라.', 1988년부터 시작된 그의 컬렉션과 쇼들은 ', 당시에는 전위이자 혁명이었으나', 지금의 패션계에선 영감의 원천이 되어 ', 거대한 변화의 흐름을 만들어냈다.', ', 상식과 경계를 뒤엎는 파격적이고 창조적인 비젼으로 ', 전세계를 사로잡은 혁신의 아이콘!', 30여년간 베일에 싸여있던', 미스터리한 천재 디자이너 마르탱 마르지엘라,', 그의 이야기가 시작된다!"
391,교실 안의 야크,9.03,부탄,109분,https://movie-phinf.pstatic.net/20200910_92/1599711981305fdQMq_JPEG/movie_image.jpg?type=m203_290_2,셰랍 도르지, 펨 잠, 켈든 라모 구룽,2020,9,30,"행복지수 1위 은둔의 나라 부탄의 수도 팀푸에서 신임교사로 일하는 유겐은 교사가 영 적성에 맞지 않는다. 교육부는 호주로의 이민을 꿈꾸는 그를 인구 56명에 불과한 전 세계에서 가장 외딴 벽지학교로 전근시킨다. 전기도 들어오지 않고 모든 것이 불편하기만 한 고도 4,800m의 낯선 오지 마을에서 유겐은 겨울이 오기 전까지 학생들을 가르쳐야 한다. 매사가 불평불만인 그이지만 때 묻지 않은 아름다운 자연의 경관과 순수한 마을 주민들의 환대, 그리고 배움에 대한 아이들의 열정을 마주하며 서서히 달라지기 시작한다."
392,우리가 이별 뒤에 알게 되는 것들,7.33,캐나다,80분,https://movie-phinf.pstatic.net/20200907_249/1599446192328BSgv9_JPEG/movie_image.jpg?type=m203_290_2,헤더 그레이엄, 조디 발포어,,2020,9,30,"지금, 잘 살고 있는 것 같아?', 갑자기 이별과 마주한 네 여자,', 이해할 수 없지만 어쩌다 같이 사는', 그녀들의 인생 드라마', 괜찮아... 있는 그대로', 우리가 이별 뒤에 알게 되는 것들"
393,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,8.51,일본,96분,https://movie-phinf.pstatic.net/20200902_168/15990280770197W1w5_JPEG/movie_image.jpg?type=m203_290_2,이선호, 홍시호,,2020,9,30,"최고의 포켓몬 트레이너만을 초대하는', 의문의 카드를 받게 된 지우와 친구들은', 거센 폭풍우를 뚫고 포켓몬성으로 향한다.', ', 하지만 그곳에서 그들을 기다리는 건,', 인간에 대한 역습을 선언한 강력한 전설의 포켓몬 뮤츠.', ', 뮤츠는 복제 포켓몬을 만들어 포켓몬 트레이너들에게 공격을 시작하고, ', 때마침 나타난 환상의 포켓몬 뮤와 함께 지우와 친구들은 ', 운명을 건 피할 수 없는 대결을 시작하는데…"
394,해수의 아이,6.64,일본,111분,https://movie-phinf.pstatic.net/20200908_147/1599542895381fBykg_JPEG/movie_image.jpg?type=m203_290_2,아시다 마나, 이시바시 히이로, 우라가미 세이슈,2020,9,30,"기다리던 방학 첫날부터 친구와 다퉈 핸드볼팀에서 제외된 ’루카’.속상한 마음을 달래려 어린 시절 추억이 깃든 수족관으로 향한 루카는그곳에서 신비한 바다소년 ‘우미’와 ‘소라’를 만난다.“소중한 약속은 말로 할 수 없어""루카는 바다 속 듀공 무리에서 자란 두 소년과 누구도 본 적 없는 바다의 축제를 찾아 나서고,빛나는 바다생물들이 함께한 그 길에서 소년, 소녀만의 비밀이 생기는데…그렇게 영원히 잊을 수 없는 길고 긴 여름이 시작되었다."
395,그린랜드,8.15,미국,119분,https://movie-phinf.pstatic.net/20200929_185/1601357130092TtONR_JPEG/movie_image.jpg?type=m203_290_2,제라드 버틀러, 모레나 바카린,,2020,9,29,"혜성의 지구 충돌 속보를 지켜보던 ‘존’(제라드 버틀러)과 가족들.', 미 항공우주국(NASA)의 예측과 달리 해상으로 떨어졌어야 할 파편은 ', 캘리포니아를 비롯해 세계 대도시로 추락해 세계는 순식간에 혼돈에 빠진다.', ', 지구의 3/4을 날려버릴 초대형 혜성 추락까지 남은 시간은 단 48시간', 존과 가족은 지구의 유일한 안전 대피소인 ‘그린란드’의 벙커로 향하는데..', ', 인류의 마지막 카운트다운이 시작된다!"
396,담보,9.18,한국,113분,https://movie-phinf.pstatic.net/20200929_240/1601370752754trKxu_JPEG/movie_image.jpg?type=m203_290_2,성동일, 하지원, 김희원,2020,9,29,"1993년 인천', 거칠고 까칠한 사채업자 두석(성동일)과 종배(김희원)는', 떼인 돈 받으러 갔다가 얼떨결에 9살 승이(박소이)를 담보로 맡게 된다.', ', “담보가 무슨 뜻이에요?”', ', 뜻도 모른 채 담보가 된 승이와 승이 엄마의 사정으로 아이의 입양까지 책임지게 된 두석과 종배.', 하지만 부잣집으로 간 줄 알았던 승이가 엉뚱한 곳에 있다는 것을 알게 된 두 사람은', 승이를 데려와 돌보게 된다.', ', 예고 없이 찾아온 아이에게 인생을 담보 잡힌 두석과 종배.', 빚 때문에 아저씨들에게 맡겨진 담보 승이.', 두석, 종배, 승이 세 사람은 어느덧 서로에게 특별한 존재가 되는데..', ', 돈 받으러 갔다가 인생의 보물을 만났다!"
397,죽지않는 인간들의 밤,8.76,한국,110분,https://movie-phinf.pstatic.net/20201015_119/1602736778585gExQ2_JPEG/movie_image.jpg?type=m203_290_2,이정현, 김성오, 서영희,2020,9,29,"신혼의 단꿈에 빠져있던 ‘소희’(이정현)는 하루 21시간 쉬지 않고 활동하는, 도저히 인간 같지 않은 남편 ‘만길’(김성오)이 자신을 죽이려는 것을 알게 된다. 고등학교 동창인 ‘세라’(서영희)와 뜻밖에 합류하게 된 ‘양선’(이미도) 그리고 미스터리 연구소 소장 ‘닥터 장’(양동근)과 힘을 합쳐 반격에 나선다.', 만길의 정체가 지구를 차지하러 온 외계인 언브레이커블임이 밝혀지고, 정부 요원까지 합세하면서 대결은 점점 전대미문의 상황으로 커져만 가는데… 밤은 짧아 최선을 다해!"
398,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,8.93,일본,61분,https://movie-phinf.pstatic.net/20200924_161/1600923522860gpssR_JPEG/movie_image.jpg?type=m203_290_2,김은아, 소연, 홍진욱,2020,9,24,"엉덩이의 모습을 하고 있지만', 추리는 완벽한 명탐정 ‘엉덩이 탐정’!', 이번에는 엉덩이 댄디와 함께 무당벌레 유적에', 숨겨진 수수께끼를 풀기 위해 나서는데…!"
399,다시 만난 날들,9.15,한국,100분,https://movie-phinf.pstatic.net/20200917_279/1600307438633Dai1n_JPEG/movie_image.jpg?type=m203_290_2,홍이삭, 장하은,,2020,9,24,"무명의 싱어송라이터로 현실과 타협하며 살다 자괴감에 빠진 태일은', 원하던 음악을 하던 밴드시절을 그리워하다 무작정 추억을 쫓아 고향으로 떠난다.', 그 곳에서 태일은 밴드 멤버였던 지원과 필만 충만한 중2병 밴드 ‘디스토리어’를 만나게 된다.', 좋아하는 사람과 음악 속에서 영감을 얻은 태일, 지원의 도움을 받아 미완의 트랙을 완성하게 되는데!',  ', ‘이루지 못한 사랑, 포기했던 꿈, 깨어진 관계, 전하지 못한 마음’', 서툴렀던 청춘의 습작, 우리가 다시 완성할 수 있을까?', ', 다른 시간, 다른 공간, 같은 노래로 우리는 하나가 된다."
400,마음 울적한 날엔,9.67,한국,81분,https://movie-phinf.pstatic.net/20200903_53/15991098291780m014_JPEG/movie_image.jpg?type=m203_290_2,오동민, 강길우, 이태경,2020,9,24,"새벽녘 카페 안, 무표정한 카페 사장 연우, 넉살 좋은 작가 성준, 젊은 감독 산수가', 희망 가득한 미래를 꿈꾸며 불투명한 이야기를 나눈다.', 안개 낀 어느 날, 숲속에서 우연히 만난 심희, 영노, 광철. 꿈일지도 모르는 하루를 보내며 각자의 꿈에 대해 묻는다.', 비 오는 어느 날, 은행에서 마주친 헤어진 연인 인규와 나연. 최악의 순간이지만 그녀에게 부탁을 해야만 한다.', ', 평범한 하루를 살아가고 있는 청춘들이 전하는', 너무 가깝지도, 멀지도 않은 원마일 위로!"
401,보테로,8.73,캐나다,82분,https://movie-phinf.pstatic.net/20200828_6/1598602623439NLH9v_JPEG/movie_image.jpg?type=m203_290_2,페르난도 보테로,,,2020,9,24,"‘현존하는 화가 중 가장 폭넓은 영향력을 행사하는 작가’‘파리 샹젤리제 거리에서 대규모 전시회를 개최한 최초의 살아있는 예술가’‘전세계 주요 도시 100여회 이상 대규모 전시’관능과 풍만함으로 부풀리는 세상!?남미의 피카소, 색채의 마술사!행복을 채우는 예술가, 보테로"
402,아웃포스트,9.16,미국,123분,https://movie-phinf.pstatic.net/20200909_33/1599618812553t64GX_JPEG/movie_image.jpg?type=m203_290_2,올랜도 블룸, 스콧 이스트우드, 케일럽 랜드리 존스,2020,9,23,"사방이 산으로 둘러싸인 방어 불가 지상 최악의 전초기지!적의 공격에 무방비하게 노출될 수밖에 없는 이곳 아군의 지원은 물론 제대로 된 보급조차 기대하기 힘들다. 군 조사단조차 ‘명백히 방어 불가능’ 이라는 판정을 내린 상태. 호시탐탐 기회를 엿보는 적들로, 매일매일이 위험한 상황 속 총공세가 시작 되는데…"
403,구르는 수레바퀴,10.00,한국,130분,https://movie-phinf.pstatic.net/20200818_96/1597740320443U9WyB_JPEG/movie_image.jpg?type=m203_290_2,김명곤,,,2020,9,23,"도법은 종단에서 존경받는 큰스님이자 여러 상좌를 둔 노승이다.', 맏상좌 혜진은 서울에 있는 큰절 주지스님이다. 어려서 부모로부터 버려져 도법의 손에서 자랐다. 불가의 계율을 따르기보다는 인연에 집착해 도법을 아버지라 여기며 맏상좌로 인정받길 원하지만 생과 연 이라는 이원적 고뇌가 혜진을 괴롭힌다.', 어느 날, 상좌스님들은 도법스님이 위중하다는 소식을 전해 듣고 산골 암자로 모이게 된다. 서로 각자의 문제를 안고 있는 이들이 오랜만에 노스승을 찾은 이유는 스승의 안위 문제가 아니라 무언가 본인에게 이득이 될 만한 분명한 목적이 있었기 때문이다. 하지만 이들이 맞닥뜨린 것은 과거 위엄으로 호령하던 큰스님이 아닌 치매와 중풍으로 병든 노인이었다.', 중생과 부처, 진제(眞際)와 속제(俗諦), 생과 사는 어느 순간 사라지고 스님들은 도법의 봉양 책임과 절 재산을 가지고 서로 다투게 된다.', 이 와중에 혜진은 그동안 자신을 괴롭혀 왔던 과거, 자신의 상(像)과 마주하게 되고 현재 자신의 모습이 되기까지에 과정을 되돌아보게 되는데...', ', Religion Today FilmFestival SIGNIS AWARD (2020)"
404,매지컬: 공주를 웃겨라,8.50,한국,80분,https://movie-phinf.pstatic.net/20200902_264/1599023779693070wc_JPEG/movie_image.jpg?type=m203_290_2,박지윤, 남도형, 장광,2020,9,17,"웃음도, 호기심도 많은 말괄량이 ‘리아’ 공주', 그러던 어느 날 공주의 모든 것을 변화하게 만든 사건이 발생하고', 10년 동안 궁궐 안에서 보호를 받게 된다.', ', 어느 덧 17살이 된 ‘리아’ 공주는', 새로운 세상을 꿈꾸며 남몰래 궁궐을 탈출하고', 신비한 능력을 가진 소년 ‘테오’를 만나게 되는데…', ', 사랑은 언제나 마술처럼 시작된다!"
405,도망친 여자,8.07,한국,77분,https://movie-phinf.pstatic.net/20200728_203/1595913814604s1znL_JPEG/movie_image.jpg?type=m203_290_2,김민희, 서영화, 송선미,2020,9,17,"남편이 출장을 간 사이 ‘감희’는 세 명의 친구를 만난다. 두 명은 그녀가 그들의 집들을 방문한 것이고, 세 번째 친구는 극장에서 우연히 만났다. 우정의 대화가 이어지는 동안, 언제나처럼, 바다 수면 위와 아래로 여러 물결들이 독립적으로 진행되고 있다."
406,비독: 파리의 황제,6.67,프랑스,120분,https://movie-phinf.pstatic.net/20200929_297/1601365344118Qsuf3_JPEG/movie_image.jpg?type=m203_290_2,뱅상 카셀, 올가 쿠릴렌코, 오거스트 딜,2020,9,17,"[""무기수 탈옥수 '비독'은, 죽음을 넘어서 탈옥에 성공하고,잃어버린 인생을 되찾기 위해사면장을 조건으로 경찰의 앞잡이가 되어직접 범죄와의 전쟁을 시작한다.암흑이 드리운 격변의 시대,범죄의 제왕, 황제가 되다!"
407,어트랙션,6.00,스웨덴,104분,https://movie-phinf.pstatic.net/20200908_113/1599542183885Ek9A2_JPEG/movie_image.jpg?type=m203_290_2,앨빈 글렌홀름, 프리다 구스타프슨 ,,2020,9,17,"스톡홀름 최대의 놀이공원', ‘그뢰나 룬드’와 ‘페어 그라운드’', 그곳을 운영하는 닐손가와 린드그렌가는', 오랜 앙숙 관계로 분쟁이 끊이질 않는다.', ', 하지만, ‘닌니 닐손’과 ‘욘 린드그렌’이', 마법처럼 사랑에 빠지며', 자신들의 운명을 바꾸기로 결심하는데…', 당신을 사로잡을 단 하나의 ‘어트랙션’!"
408,지니어스 독,8.36,미국,90분,https://movie-phinf.pstatic.net/20200827_168/1598501717302lk8I4_JPEG/movie_image.jpg?type=m203_290_2,메간 폭스, 조쉬 더하멜, 가브리엘 베이트먼,2020,9,16,"자신이 개발한 텔레파시 장치를 통해 강아지 ‘헨리’의생각을 읽을 수 있게 된 천재 소년 ‘올리버’.성공에 대한 기쁨도 잠시, 가족이 떨어져 살게 될 위기에 처한‘올리버’와 ‘헨리’는 이를 막기 위해세상에서 가장 사랑스러운 프로젝트를 계획하는데…하나 하면 멍, 둘 하면 예스!귀염 지수 폭 to 발, 천재 콤비가 떴다!"
409,더 렌탈: 소리없는 감시자,2.00,미국,88분,https://movie-phinf.pstatic.net/20200729_206/1596003966519nLjxA_JPEG/movie_image.jpg?type=m203_290_2,댄 스티븐스, 알리슨 브리, 세일라 밴드,2020,9,16,"연인 ‘찰리’와 ‘미셸’은 동생 커플과 함께오리건 해변의 멋진 뷰가 있는 렌탈 하우스로 휴가를 떠난다.즐거운 시간을 보내는 한편, 완벽해 보이는 집에서 불쾌하고 낯선 시선을 느낀 네 사람은 누군가에게 감시 당하고 있다는 의심을 품게 되고,숨겨둔 비밀이 하나 둘 드러나기 시작하는데.."
410,나를 구하지 마세요,9.20,한국,97분,https://movie-phinf.pstatic.net/20200828_264/1598606865588n9WXo_JPEG/movie_image.jpg?type=m203_290_2,조서연, 최로운, 양소민,2020,9,10,"아빠가 떠난 후 도망치듯 엄마(양소민)와 함께 아무도 모르는 곳으로 이사 온 열두 살 소녀 선유(조서연)또래보다 일찍 철들어버린 선유는 엄마마저 자신을 떠날까 불안함이 앞선다.전학 첫날, 말썽쟁이 정국(최로운)이는 눈치도 없이 선유 곁을 맴돌고선유는 명랑한 정국의 모습에 조금씩 웃음을 되찾아 가는데… “우리 아이스크림 먹으러 가자!”정국의 한 마디는 선유를 구할 수 있을까?"
411,메피스토,10.00,한국,78분,https://movie-phinf.pstatic.net/20200902_128/1599025089987erA4W_JPEG/movie_image.jpg?type=m203_290_2,이상보, 김초인,,2020,9,10,"[""일용직으로 생계를 유지하는 '태석'"", 점점 늘어나는 사채빚을 감당하지 못하는 '수연'"", 자꾸만 나쁜 길로 어긋나는 '지연'"", ', 벼랑끝에 몰린 세 사람을 찾아온', 거절할 수 없는 달콤한 속삭임', ', 인생을 담보로 한 악마와의 계약!', 약속을 어기는 순간', 끝없는 저주가 펼쳐진다!"
412,테스와 보낸 여름,9.16,네덜란드,84분,https://movie-phinf.pstatic.net/20200814_33/1597368744647OfBOS_JPEG/movie_image.jpg?type=m203_290_2,소니 코프스 판 우테렌, 조세핀 아렌센, 트에보 게리츠마,2020,9,10,"엉뚱한 소년 ‘샘’은 가족과 함께 떠난 바닷가 휴양지에서도 죽음에 대해 고민하는 중이다.', 지구에 남은 마지막 공룡은 어떤 마음이었을까 상상하던 ‘샘’은',  언젠가 혼자 남겨질 경우를 대비해 ‘외로움 적응 훈련’에 돌입한다.', 그런데 섬에서 만난 소녀 ‘테스’로 인해 계획에 차질이 생기기 시작한다.', 첫 만남에 다짜고짜 살사 춤을 추자고 하는 더 엉뚱한 소녀 ‘테스’는',  어디로 튈지 알 수 없는 행동으로 ‘샘’을 놀라게 한다.', 그러던 중 어른들은 모르는 ‘테스’의 비밀스러운 계획을 알게 된 ‘샘’은 이에 동참하게 되는데…', 얼마 남지 않은 여름의 끝, 그전에 미션을 수행해야 한다!', ', 혼자도 좋지만… 함께여서 더욱 좋은!', ‘샘’과 ‘테스’의 인생을 건 여름 프로젝트가 시작된다!"
413,치어리딩 클럽,9.00,캐나다,90분,https://movie-phinf.pstatic.net/20200910_288/15997115593797SfBW_JPEG/movie_image.jpg?type=m203_290_2,다이안 키튼, 재키 위버, 앨리사 보,2020,9,10,웰다잉을 위해 실버타운 ‘선 스프링스’로 입주한 마사(다이안 키튼).조용히 생을 마무리하고자 했던 그녀의 바람과는 달리 친화력 甲 이웃 셰릴의 등장으로실버타운 역사상 처음으로 치어리딩 클럽을 결성한다.열정만은 청춘인 8명의 예비 치어리더들은 대회를 준비하지만한 명의 부상으로 인해 출전에 비상이 생기게 되는데…유쾌한 그녀들의 좌충우돌 치어리딩 도전기모두에게 전하는 응원의 무대가 찾아온다!
414,아무도 없다,6.75,미국,100분,https://movie-phinf.pstatic.net/20200901_2/1598926651745WdcSn_JPEG/movie_image.jpg?type=m203_290_2,줄스 윌콕스, 마크 멘차카, 안소니 힐드,2020,9,9,"낯선 도로 위에서 사이코패스 살인마의 표적이 된 제시카.보복 운전과 악질 스토킹 끝에 절대 혼자 빠져나올 수 없는 숲으로 납치된다.살갗을 찢는 억센 수풀부터 눈을 찌르는 비바람,누군가 섬뜩하게 지켜보고 있는 듯한 짙은 어둠까지누구의 도움도 바랄 수 없는 최악의 상황에서세상 밖으로 탈출하기 위해 살인마와 목숨 건 사투를 벌이는데…"
415,에이바,7.87,미국,97분,https://movie-phinf.pstatic.net/20200904_274/15991979769836Rx4f_JPEG/movie_image.jpg?type=m203_290_2,제시카 차스테인, 콜린 파렐, 존 말코비치,2020,9,9,"타깃 제거 100%, 실패 확률 0%', 킬러 ‘에이바’(제시카 차스테인). ', ', 프랑스 최대의 사기범을 제거하는 작전에 투입된 그녀는', 임무 중 조직의 금기를 깨트린다.', ', 한편, 그 사실을 알게 된 새로운 보스 ‘사이먼’(콜린 파렐)은', 그녀를 제거할 것을 명령하게 되는데…', ', 죽거나, 죽이거나', 타깃이 된 그녀, 살기 위한 킬링 액션이 시작된다!"
416,이십일세기 소녀,7.20,일본,117분,https://movie-phinf.pstatic.net/20200811_194/1597129278916imTd6_JPEG/movie_image.jpg?type=m203_290_2,하시모토 아이, 아사쿠라 아키, 이토 사이리,2020,9,3,"15인의 젊은 여성감독들이 여성의 이야기를 담은 감성 옴니버스 영화. 일과 미래에 대한 고민, 연애와 사랑, 일상적인 고뇌와 행복…21세기의 여성들이 어떻게 살아가고, 생각하는지스스로의 눈으로 바라보고 질문을 던진다."
417,7월7일,6.00,한국,89분,https://movie-phinf.pstatic.net/20200814_90/15973744000046HwdI_JPEG/movie_image.jpg?type=m203_290_2,정이서, 김희찬,,2020,9,2,"""유레카!""', 영화감독을 꿈꾸던 ‘현수'의 과거."", ‘현수’는 우연히 만난 ‘미주’에게 주인공을 제안하고,', 함께 촬영하며 연인으로 발전한다.', ', ""뭐라도 하고 있는 거야?""', 지칠 대로 지친 '미주'의 현재."", 부족한 생활비, 팀장의 막말… 매일이 힘든 ‘미주’는', 여전히 꿈만 꾸는 '현수'가 답답하기만 하다."", ', 사소한 한 마디에 크게 다툰 다음 날,', 두 사람에게 같은 날이지만 전혀 다른 7월 7일이 시작되는데…', ', 과연 하루의 끝에 기다리고 있는 엔딩은 무엇일까?', 우리는 다시 예전처럼 돌아갈 수 있을까?"
418,고스트 오브 워,7.92,영국,94분,https://movie-phinf.pstatic.net/20200821_165/1597998176466dc4sY_JPEG/movie_image.jpg?type=m203_290_2,브렌튼 스웨이츠, 테오 로시, 스카이라 애스틴,2020,9,2,"제2차 세계 대전 종전을 앞둔 1944년,', 미군 ‘크리스’와 4명의 부대원들은', 나치 점령 프랑스를 지키기 위해', 한때 나치 최고 사령부가 점령했던 한 저택에 도착한다.', ', 황급히 자리를 떠나는 교대 부대를 지켜보던 이들에게', 이내 정체를 알 수 없는 소리와 함께 의문의 사건들이 시작되고,', 두려움에 저택을 떠나려 하지만', 벗어날 수 없음을 직감하며', 결국 저택에 다시 돌아오게 되는데…"
419,브링 더 소울 : 더 무비,9.68,한국,101분,https://movie-phinf.pstatic.net/20200820_126/1597915374587bLdJg_JPEG/movie_image.jpg?type=m203_290_2,RM, 진, 슈가,2020,8,28,"서울을 시작으로 북미와 유럽까지 LOVE YOURSELF 투어를 마친 방탄소년단!', 전세계의 팬들과 함께 호흡하고 열광했던 유럽에서의 콘서트가 파리를 마지막으로 끝났다.', ', 그리고 모든 긴장이 풀어진 다음날, 파리의 작은 루프탑 테이블에서 멤버와 팬들에게 ', 하지 못했던 그들만의 이야기를 나누는 작은 뒤풀이가 시작된다.', ', 방탄소년단의 솔직담백한 이야기를 한 테이블에 둘러 앉아 들을 수 있는', 설렘 가득한 시간이 펼쳐진다."
420,이별식당,10.00,한국,95분,https://movie-phinf.pstatic.net/20200804_225/1596503417861Hf6Vs_JPEG/movie_image.jpg?type=m203_290_2,고윤, 에이프릴안,,2020,8,27,갑작스럽게 카톡 이별을 당한 요리사 해진은 그리스 스코펠로스 섬으로 떠난다.여름 휴가 때 함께 오기로 약속했던 바로 그 섬이다.해진은 이곳에서 이별식당이라는 한식당을 개업하고 이별을 앞둔 커플들의 마지막 작별을 위해정성껏 음식을 만들어 이들을 위로한다.그러던 어느 날 그리스 소녀 일레니가 찾아오고...  그는 또다시 사랑에 빠진다.
421,후쿠오카,8.00,한국,85분,https://movie-phinf.pstatic.net/20200805_260/1596603002193WdUdN_JPEG/movie_image.jpg?type=m203_290_2,권해효, 윤제문, 박소담,2020,8,27,"책방 단골 ‘소담’ 때문에 불쑥 후쿠오카에 도착한 ‘제문’은 ', 그녀와 함께 작은 술집 ‘들국화’를 찾는다.', 그곳은 28년 전 첫사랑 ‘순이’를 동시에 사랑한 ‘해효’의 가게다.', 순이가 좋아하던 책방의 주인으로 사는 제문과', 순이의 고향 후쿠오카에서 술집을 운영하는 해효에게 ', “둘이 똑같아”라고 말하는 ‘소담’.', ', 어울리지 않을 듯 어울리는 세 사람의', 3일 낮밤 기묘한 여행이 시작된다!"
422,테넷,8.77,영국,150분,https://movie-phinf.pstatic.net/20200728_86/15959209130236RePy_JPEG/movie_image.jpg?type=m203_290_2,존 데이비드 워싱턴, 로버트 패틴슨, 엘리자베스 데비키,2020,8,26,시간의 흐름을 뒤집는 인버전을 통해 현재와 미래를 오가며 세상을 파괴하려는 사토르(케네스 브래너)를 막기 위해 투입된 작전의 주도자(존 데이비드 워싱턴). 인버전에 대한 정보를 가진 닐(로버트 패틴슨)과 미술품 감정사이자 사토르에 대한 복수심이 가득한 그의 아내 캣(엘리자베스 데비키)과 협력해 미래의 공격에 맞서 제3차 세계대전을 막아야 한다!
423,태백권,10.00,한국,107분,https://movie-phinf.pstatic.net/20200804_161/1596503561156YypQu_JPEG/movie_image.jpg?type=m203_290_2,오지호, 신소율, 정의욱,2020,8,20,"[""대결을 앞두고 홀연히 자취를 감춘 사형 '진수'를 찾기 위해 속세로 내려온 태백권 전승자 '성준'. 우연히 운명의 그녀 '보미'를 만나 졸지에 가장이 되어 속세에 눌러앉게 된 성준은, 생계의 벽 앞에 평생 수련한 태백권은 무용지물일 뿐이라는 것을 깨닫고 재능을 살려(?) 지압원을 차리게 된다. "", 그러나 이 또한 순탄치는 않다. 사채업자와 재개발 세력에 의해 지압원과 가족들이 위험에 처하자, 성준은 소중한 것들을 지키기 위해 다시 한 번 태백권을 연마하기 시작하는데...', ', 지압사가 된 강호의 고수, 숨어있던 그의 본능이 폭발한다!"
424,극장판 시로바코,9.21,일본,120분,https://movie-phinf.pstatic.net/20200731_229/1596179076382xcIQ4_JPEG/movie_image.jpg?type=m203_290_2,키무라 쥬리, 요시무라 하루카, 치스가 하루카,2020,8,20,"함께 애니메이션 작품을 만들자고 약속했던 카미노야마 고교 애니메이션 동호회의 다섯 명.졸업 후 '무사애니'의 '제3비행소녀대'를 통해 그 꿈에 한 발 가까워질 수 있었다., 그로부터 4년 다섯 명은 업계에서 자리를 잡아가며 조금은 성장했지만 성장한 만큼 새로운 고뇌와 시련을 마주하고 있었다. 그중에서도 주인공 미야모리 아오이가 소속된 '무사 애니'는 '3소녀' 이후 제작한 작품들이 연이어 호평을 받으며 탄탄대로를 걷는 듯했지만 어떤 일을 계기로 한 순간에 위기에 빠지게 되는데…""]"
425,여름날,9.00,한국,82분,https://movie-phinf.pstatic.net/20200723_28/15954673419830kefG_JPEG/movie_image.jpg?type=m203_290_2,김유라, 김록경,,2020,8,20,"[""'승희'(김유라)는 서울 생활을 정리하고 고향 거제도에 내려왔지만 남겨진 것은 엄마의 빈자리뿐이다. 의지할 곳 없이 마을을 서성이던 ‘승희’는 ‘거제 청년(김록경)’과 우연히 만난다. 그들은 평범한 일상 속에서 자신처럼 고립되어 있는 폐왕성에 도착하고, 그곳에서 누구나 언젠가 지나쳐야만 하는 유배된 시간과 만난다.""]"
426,남매의 여름밤,9.05,한국,104분,https://movie-phinf.pstatic.net/20200721_100/1595307510654a6eNC_JPEG/movie_image.jpg?type=m203_290_2,최정운, 양흥주, 박현영,2020,8,20,"방학 동안, 아빠와 함께 할아버지 집에서 지내게 된 남매 옥주와 동주,', 그렇게 오래된 2층 양옥집에서의 여름이 시작되고', 한동안 못 만났던 고모까지 합세하면서', 기억에 남을 온 가족의 이야기가 펼쳐진다.', ', 제24회 토론토릴아시안국제영화제 오슬러 최우수 장편 영화상 (2020)', 제17회 홍콩아시안영화제 뉴탤런트상 (2020)', 제38회 이탈리아토리노영화제 최고 작품상 (2020)"
